banking_id,banked_total,banking_total,banking_date,reconcile_status,restaurant_id,sealed_by,banking_time_indicator
14193,3617.0,4590.430000000002,2024-11-18,reconciled,39,Brian Peterson,evening
14194,297.9,3805.5500000000025,2024-11-19,pending,39,Michael Gomez,morning
14195,5774.3,6819.760000000002,2024-11-20,pending,39,Marcus Moore,evening
14196,1722.48,3940.750000000002,2024-11-21,reconciled,39,Tiffany Glass,morning
14197,1552.39,4654.720000000001,2024-11-22,reconciled,39,Michael Conley,morning
14198,557.7,5550.660000000002,2024-11-23,reconciled,39,John Freeman,morning
14199,5203.15,7618.920000000001,2024-11-24,pending,39,Matthew Harris,evening
14200,3489.99,6208.790000000001,2024-11-25,pending,39,Matthew Howe,evening
14201,5101.63,5169.52,2024-11-26,reconciled,39,Stacie Boyle,morning
14202,1367.37,2022.32,2024-11-27,pending,39,Angela Reed,morning
14203,2532.76,3266.68,2024-11-28,pending,39,Carrie Morris,evening
14204,1248.37,2886.3199999999993,2024-11-29,reconciled,39,Anne Peterson,morning
14205,1097.39,3662.6,2024-11-30,pending,39,Danielle Wong,morning
14206,143.29,6588.47,2024-12-01,pending,39,Christina Lewis,evening
14207,3482.51,8345.61,2024-12-02,pending,39,Troy Ross,evening
14208,1086.48,7892.38,2024-12-03,pending,39,Yolanda Waller,morning
14209,4379.26,9778.789999999999,2024-12-04,reconciled,39,Bobby Walker,evening
14210,3868.74,8036.7,2024-12-05,pending,39,Erica Lee,evening
14211,1379.95,7229.860000000001,2024-12-06,pending,39,Jesse Palmer,morning
14212,2710.15,9466.87,2024-12-07,pending,39,Daniel Bush,evening
14213,2198.53,8582.300000000001,2024-12-08,reconciled,39,David Phillips PhD,morning
14214,7916.99,8846.44,2024-12-09,pending,39,James Watson,morning
14215,736.2,1640.8899999999999,2024-12-10,reconciled,39,Victor Bush,evening
14216,1635.39,4296.03,2024-12-11,reconciled,39,Ryan Smith,morning
14217,1695.84,6265.650000000001,2024-12-12,reconciled,39,Pamela Blake,evening
14218,2213.11,8054.44,2024-12-13,pending,39,Mr. Joseph Wilson,evening
14219,709.05,9403.589999999998,2024-12-14,reconciled,39,Jennifer Booth,morning
14220,5231.67,11058.899999999998,2024-12-15,reconciled,39,Joe Casey,morning
14221,7098.0,8032.859999999998,2024-12-16,reconciled,39,Leslie Blake,morning
14222,4214.49,4343.519999999998,2024-12-17,pending,39,Christian Mcdowell,evening
14223,1789.21,3635.279999999998,2024-12-18,reconciled,39,Gina Hale,morning
14224,3743.44,5505.939999999998,2024-12-19,pending,39,Laurie Martin,evening
14225,2251.03,5690.059999999999,2024-12-20,reconciled,39,Todd Barnett,evening
14226,639.62,6318.319999999999,2024-12-21,pending,39,Cynthia Jones,morning
14227,5481.97,9787.23,2024-12-22,pending,39,Alexander Taylor,evening
14228,6114.84,7143.780000000001,2024-12-23,pending,39,Madeline Caldwell,morning
14229,51.12,4681.0,2024-12-24,pending,39,Christine Taylor,evening
14230,204.48,7874.009999999999,2024-12-25,pending,39,Mary Allen,morning
14231,6950.0,10478.81,2024-12-26,reconciled,39,Tanya Cox,morning
14232,336.03,6670.62,2024-12-27,pending,39,Mr. Frederick Abbott,morning
14233,5689.51,10258.88,2024-12-28,reconciled,39,Cindy Roberts,morning
14234,267.95,8090.569999999999,2024-12-29,reconciled,39,Audrey Nelson,evening
14235,8998.65,11315.76,2024-12-30,pending,39,Makayla French,evening
14236,2917.71,3319.4999999999995,2024-01-01,pending,40,Emily Jones,morning
14237,3404.02,3601.2899999999995,2024-01-02,pending,40,Sarah Jensen,morning
14238,773.27,2842.8399999999992,2024-01-03,reconciled,40,Matthew Cruz,morning
14239,1569.08,4629.5,2024-01-04,reconciled,40,Nicholas Kerr,evening
14240,681.95,4155.12,2024-01-05,reconciled,40,Heather Smith,morning
14241,3051.52,6907.92,2024-01-06,reconciled,40,Bryan Whitaker,morning
14242,1524.85,5839.4,2024-01-07,pending,40,Sean Chavez,evening
14243,1618.99,7673.939999999999,2024-01-08,reconciled,40,Carl Morales,morning
14244,9070.37,9512.51,2024-01-09,reconciled,40,Mary Morris,evening
14245,1016.75,1724.9299999999998,2024-01-10,reconciled,40,Rachel Obrien,morning
14246,2425.47,3373.1899999999996,2024-01-11,reconciled,40,Anthony Hernandez,evening
14247,2079.94,2511.3299999999995,2024-01-12,reconciled,40,Julie Mclaughlin,evening
14248,2527.86,4280.969999999999,2024-01-13,reconciled,40,Jessica Wiggins,morning
14249,3231.28,5121.879999999999,2024-01-14,pending,40,Amy Rojas,evening
14250,3962.79,4776.2,2024-01-15,pending,40,Deborah Romero,evening
14251,544.02,4022.98,2024-01-16,pending,40,Seth Sanchez,morning
14252,2043.94,6012.599999999999,2024-01-17,pending,40,Lynn Rodriguez,evening
14253,458.46,7742.689999999999,2024-01-18,reconciled,40,Brandi Gill,evening
14254,6900.43,9888.93,2024-01-19,pending,40,Amber Becker,evening
14255,3676.54,5966.669999999999,2024-01-20,pending,40,Laura Medina,morning
14256,2911.66,4311.829999999999,2024-01-21,pending,40,Hector Ayers,morning
14257,1969.95,4462.619999999998,2024-01-22,pending,40,Courtney Wallace,evening
14258,2126.43,5335.039999999998,2024-01-23,pending,40,Benjamin Lee,evening
14259,3367.35,5721.179999999999,2024-01-24,pending,40,Angela Harper,morning
14260,370.08,4962.349999999999,2024-01-25,pending,40,Kristie Dalton,evening
14261,2677.83,7713.110000000001,2024-01-26,reconciled,40,Victoria Torres,morning
14262,2828.77,8672.070000000002,2024-01-27,pending,40,Justin Simmons,morning
14263,5450.37,8478.220000000001,2024-01-28,reconciled,40,Tara Washington,evening
14264,6102.3,7105.9400000000005,2024-01-29,reconciled,40,David Wilson,evening
14265,2962.52,3524.7200000000003,2024-01-30,pending,40,Jasmine White,morning
14266,1460.76,3185.519999999999,2024-01-31,reconciled,40,Victor Merritt,evening
14267,3543.12,4764.82,2024-02-01,pending,40,Brian Jimenez,evening
14268,4102.11,4375.0,2024-02-02,pending,40,Brett Powell,evening
14269,2914.12,3985.71,2024-02-03,pending,40,Michelle Sanders,morning
14270,818.75,3697.6599999999994,2024-02-04,pending,40,Michael Smith,morning
14271,4010.91,5749.910000000001,2024-02-05,pending,40,Victoria Lane,evening
14272,3011.76,5046.7300000000005,2024-02-06,pending,40,Gerald Arroyo,morning
14273,490.02,4333.42,2024-02-07,pending,40,Meghan Lee,morning
14274,3009.91,6539.7300000000005,2024-02-08,reconciled,40,Heather Briggs,evening
14275,5193.78,5654.54,2024-02-09,pending,40,Benjamin Good,morning
14276,1951.29,3197.380000000001,2024-02-10,reconciled,40,Jesse Wood,evening
14277,2221.1,4493.300000000002,2024-02-11,pending,40,Michael Miller,evening
14278,175.48,4143.050000000002,2024-02-12,reconciled,40,Dalton Malone,evening
14279,2725.5,5979.340000000002,2024-02-13,reconciled,40,Diane Brown,evening
14280,2566.89,5829.620000000002,2024-02-14,reconciled,40,Tanya Sherman,morning
14281,3590.25,4956.290000000003,2024-02-15,pending,40,Mary Frazier,morning
14282,3209.44,4809.480000000003,2024-02-16,pending,40,Danielle Cooke,morning
14283,838.16,3956.4400000000037,2024-02-17,reconciled,40,Richard Brandt,morning
14284,2088.12,5780.170000000003,2024-02-18,pending,40,Brittany Kelly,evening
14285,4659.45,5994.280000000002,2024-02-19,pending,40,Douglas Miller,morning
14286,3674.55,4733.840000000002,2024-02-20,pending,40,Mrs. Sandy West,evening
14287,250.54,3231.5400000000027,2024-02-21,pending,40,Katrina Johnson,morning
14288,4885.73,6043.240000000002,2024-02-22,pending,40,William Conley,morning
14289,2421.6,4831.980000000002,2024-02-23,pending,40,Aaron White,evening
14290,2015.87,4536.740000000002,2024-02-24,reconciled,40,Nathan Wiley,evening
14291,3690.6,5931.550000000001,2024-02-25,reconciled,40,Christopher Hall,evening
14292,1859.68,4692.01,2024-02-26,reconciled,40,Lisa Stevenson,evening
14293,923.34,6438.8200000000015,2024-02-27,reconciled,40,Cheyenne Mcclain,evening
14294,6948.5,8435.450000000003,2024-02-28,reconciled,40,Jeffrey Robinson,evening
14295,1091.89,3957.1600000000026,2024-02-29,reconciled,40,Marie Cook,morning
14296,261.44,5116.130000000002,2024-03-01,pending,40,Anthony Anderson,evening
14297,4728.53,7250.3600000000015,2024-03-02,pending,40,Jesse Johnson,evening
14298,3277.01,5941.030000000002,2024-03-03,pending,40,Janice Cunningham,morning
14299,3056.77,5195.320000000001,2024-03-04,reconciled,40,Joseph Valenzuela,morning
14300,3231.08,4870.370000000001,2024-03-05,pending,40,Evelyn Weaver,evening
14301,3940.27,4888.130000000002,2024-03-06,reconciled,40,Kevin Walker,morning
14302,2197.2,3488.9500000000025,2024-03-07,pending,40,Aaron Anderson,evening
14303,671.77,3839.240000000003,2024-03-08,pending,40,Ann Potter,morning
14304,3223.5,5395.020000000002,2024-03-09,pending,40,Michael Johnson,evening
14305,162.94,4336.870000000003,2024-03-10,pending,40,David Tran,evening
14306,6376.63,7353.550000000002,2024-03-11,pending,40,Edward George,morning
14307,1147.12,4402.350000000002,2024-03-12,pending,40,Mike Hensley,morning
14308,4798.37,6874.640000000002,2024-03-13,pending,40,Angela Cannon,evening
14309,1167.29,4410.620000000002,2024-03-14,pending,40,Andrea Forbes,morning
14310,4321.76,6354.170000000003,2024-03-15,reconciled,40,Derek Bradley,morning
14311,3438.18,5649.170000000002,2024-03-16,reconciled,40,Ashley Roberson,evening
14312,3354.41,4329.620000000002,2024-03-17,pending,40,Nicole Payne,evening
14313,1916.63,2792.9400000000014,2024-03-18,reconciled,40,Lisa Carrillo,morning
14314,2051.38,4106.220000000001,2024-03-19,pending,40,Rebecca Allen,evening
14315,1943.86,4367.330000000001,2024-03-20,pending,40,Daisy Choi,morning
14316,387.74,6075.430000000002,2024-03-21,reconciled,40,Robin Carter,morning
14317,7921.81,8066.950000000002,2024-03-22,reconciled,40,Tammy Rodriguez,evening
14318,2488.28,2559.9800000000014,2024-03-23,reconciled,40,Mary Mcmahon,morning
14319,3317.98,3737.1900000000005,2024-03-24,reconciled,40,Tina Edwards DVM,evening
14320,337.13,3546.8100000000018,2024-03-25,pending,40,Ashley Vazquez,evening
14321,932.26,7240.600000000003,2024-03-26,pending,40,Nicholas Watson,evening
14322,4745.34,8854.860000000002,2024-03-27,reconciled,40,Ashley Parrish,evening
14323,6242.58,6995.290000000002,2024-03-28,pending,40,Kathleen Edwards,morning
14324,2199.83,4337.560000000002,2024-03-29,pending,40,Megan Bryan,morning
14325,679.65,5652.2400000000025,2024-03-30,pending,40,Erin Dunn,morning
14326,6307.22,7116.630000000004,2024-03-31,pending,40,Sabrina Brown,evening
14327,3089.65,3276.900000000003,2024-04-01,reconciled,40,Ashley Rivera,evening
14328,4852.35,4889.520000000002,2024-04-02,reconciled,40,Michelle Flores,morning
14329,1661.32,3977.6900000000023,2024-04-03,pending,40,Tyler Stone,evening
14330,5260.93,5288.410000000003,2024-04-04,reconciled,40,William Castillo MD,evening
14331,703.33,2575.8800000000015,2024-04-05,pending,40,Joshua Garner,morning
14332,88.79,5719.250000000001,2024-04-06,pending,40,Willie Lee,morning
14333,4121.73,8872.410000000002,2024-04-07,reconciled,40,Susan Ewing,evening
14334,6641.13,8060.330000000002,2024-04-08,reconciled,40,Andrew Lopez,morning
14335,1583.81,4842.780000000002,2024-04-09,reconciled,40,Hayden Smith,evening
14336,395.16,5865.430000000002,2024-04-10,pending,40,Sherri Yoder,evening
14337,987.77,7785.780000000003,2024-04-11,pending,40,David Flores,evening
14338,188.86,9164.990000000003,2024-04-12,reconciled,40,Robert Miller,morning
14339,9331.36,12379.180000000004,2024-04-13,reconciled,40,Rebecca Schneider,morning
14340,2290.96,6219.650000000003,2024-04-14,reconciled,40,Victor Vazquez,evening
14341,922.92,6463.780000000003,2024-04-15,pending,40,Taylor Soto,morning
14342,4769.32,7129.760000000004,2024-04-16,pending,40,Jennifer Parks,morning
14343,1727.29,5565.940000000004,2024-04-17,reconciled,40,Justin Gomez,morning
14344,3469.13,6468.300000000004,2024-04-18,reconciled,40,Jose Turner Jr.,evening
14345,2001.36,6635.8700000000035,2024-04-19,pending,40,Kevin Lee,morning
14346,1637.15,7190.9500000000035,2024-04-20,reconciled,40,Rebecca White,evening
14347,78.14,8523.970000000003,2024-04-21,pending,40,Brian Miller,evening
14348,4330.06,10621.250000000002,2024-04-22,pending,40,Brenda Kelley,evening
14349,7993.47,8361.610000000002,2024-04-23,pending,40,Michael Jones,morning
14350,2430.25,3660.260000000002,2024-04-24,reconciled,40,Denise Clayton,morning
14351,952.44,3931.660000000002,2024-04-25,reconciled,40,Michelle Cook,morning
14352,5411.81,5981.340000000002,2024-04-26,reconciled,40,Shari Strong,evening
14353,704.15,4191.850000000002,2024-04-27,reconciled,40,Tina Taylor,evening
14354,2160.01,7116.020000000001,2024-04-28,reconciled,40,Dwayne Cervantes,evening
14355,7931.2,8543.760000000002,2024-04-29,pending,40,Robert Willis,evening
14356,2485.98,4249.660000000003,2024-04-30,reconciled,40,Jody Cooper,evening
14357,1223.61,6070.910000000003,2024-05-01,pending,40,Linda Rose,morning
14358,6015.4,7033.730000000003,2024-05-02,reconciled,40,Cody Watts,morning
14359,795.01,3413.1400000000035,2024-05-03,reconciled,40,Samantha Wood,morning
14360,3507.81,5220.4100000000035,2024-05-04,pending,40,Robert Young,evening
14361,683.91,3631.040000000003,2024-05-05,reconciled,40,Grace Carpenter,morning
14362,4229.74,6665.770000000003,2024-05-06,pending,40,Phillip Wilson,evening
14363,3803.92,5357.640000000003,2024-05-07,reconciled,40,Matthew Patton,morning
14364,1605.96,4271.230000000003,2024-05-08,pending,40,Richard Delacruz,morning
14365,4083.24,4238.260000000003,2024-05-09,reconciled,40,Michael Wall,evening
14366,1037.71,2857.9800000000023,2024-05-10,reconciled,40,Christopher Flores,morning
14367,3533.86,5200.540000000003,2024-05-11,pending,40,Mary Rice,morning
14368,2119.6,5046.840000000002,2024-05-12,reconciled,40,Jason Trujillo,morning
14369,1181.49,4699.700000000002,2024-05-13,reconciled,40,Mary Johnson,morning
14370,5646.05,5731.760000000001,2024-05-14,pending,40,Kelly Cohen,morning
14371,2411.16,3244.520000000001,2024-05-15,pending,40,Jake Smith,morning
14372,3488.97,4494.2400000000025,2024-05-16,pending,40,Scott Rasmussen,morning
14373,856.41,3313.9900000000016,2024-05-17,reconciled,40,Brian Miller,evening
14374,1131.39,6497.120000000001,2024-05-18,pending,40,Jennifer Ho,evening
14375,1054.36,8289.12,2024-05-19,reconciled,40,Taylor Silva,evening
14376,10082.94,11069.58,2024-05-20,pending,40,Deborah Miles,morning
14377,2036.02,2149.0599999999995,2024-05-21,reconciled,40,Nicholas Foster,morning
14378,104.3,1809.9599999999998,2024-05-22,reconciled,40,Louis Thompson,morning
14379,1821.79,4149.28,2024-05-23,pending,40,Todd Taylor,morning
14380,2049.22,5753.38,2024-05-24,pending,40,Miss Michelle Henry,evening
14381,6752.53,6939.58,2024-05-25,reconciled,40,Kimberly Lee,evening
14382,1489.65,2463.6000000000004,2024-05-26,pending,40,Mr. Robert Davis,morning
14383,2332.82,3995.7700000000013,2024-05-27,reconciled,40,Steven Gonzalez,morning
14384,528.48,3673.1200000000017,2024-05-28,pending,40,Kathleen Kelley,morning
14385,4287.21,5893.050000000003,2024-05-29,reconciled,40,Gary Cervantes,morning
14386,2872.5,4344.760000000003,2024-05-30,pending,40,Nancy Jones,morning
14387,1243.66,5328.4100000000035,2024-05-31,pending,40,Darren Smith,evening
14388,447.7,8277.580000000005,2024-06-01,reconciled,40,Kayla Berry,evening
14389,1792.54,10360.380000000005,2024-06-02,reconciled,40,Kimberly Peters,evening
14390,2319.12,10986.800000000003,2024-06-03,pending,40,Kelly Phillips,evening
14391,23.99,10675.440000000002,2024-06-04,reconciled,40,Kyle Cook,morning
14392,2931.52,13365.510000000004,2024-06-05,pending,40,Michael Stone,morning
14393,3872.6,14360.120000000004,2024-06-06,pending,40,Alexandra White,evening
14394,6037.6,15159.930000000006,2024-06-07,pending,40,Lisa Smith,morning
14395,1845.97,11068.740000000005,2024-06-08,pending,40,Natalie White,evening
14396,5671.58,10149.830000000007,2024-06-09,pending,40,Dylan Patel,evening
14397,1759.35,7503.980000000008,2024-06-10,reconciled,40,Gerald Hall,morning
14398,4032.23,8840.62000000001,2024-06-11,reconciled,40,Elizabeth Horn,morning
14399,5591.95,6495.910000000011,2024-06-12,pending,40,Ruth Villanueva,evening
14400,1266.96,4161.240000000011,2024-06-13,reconciled,40,Jared Williamson,evening
14401,985.43,5643.250000000011,2024-06-14,reconciled,40,Natasha Werner,evening
14402,4646.78,7218.63000000001,2024-06-15,reconciled,40,Zachary Johnson,evening
14403,32.56,5550.42000000001,2024-06-16,reconciled,40,Ryan Smith,morning
14404,7974.13,9741.96000000001,2024-06-17,reconciled,40,Timothy Gomez MD,evening
14405,781.05,3809.8300000000095,2024-06-18,reconciled,40,Cindy Schneider,morning
14406,6366.68,7041.190000000009,2024-06-19,pending,40,Debra Harrison,evening
14407,60.94,3301.6400000000085,2024-06-20,pending,40,Thomas Hunter,evening
14408,4197.27,6687.720000000008,2024-06-21,reconciled,40,Zachary Powers,evening
14409,427.58,4090.6300000000083,2024-06-22,pending,40,Michael Burke,evening
14410,5806.05,7158.080000000009,2024-06-23,reconciled,40,Jacob Russell,morning
14411,2317.85,3598.2500000000086,2024-06-24,pending,40,Janet Johnson,morning
14412,2195.77,5155.3900000000085,2024-06-25,pending,40,Phillip West,morning
14413,4693.9,4799.3900000000085,2024-06-26,reconciled,40,Noah Keith,evening
14414,686.76,1709.0600000000088,2024-06-27,reconciled,40,Jason Shelton,evening
14415,2258.59,5128.550000000009,2024-06-28,reconciled,40,Anthony Smith,evening
14416,5256.26,5566.700000000009,2024-06-29,reconciled,40,Michael Brown,morning
14417,2232.28,2626.3300000000095,2024-06-30,reconciled,40,Nicole Wyatt,evening
14418,2304.09,3895.8400000000097,2024-07-01,pending,40,Virginia Evans,morning
14419,3488.92,5332.500000000009,2024-07-02,reconciled,40,Joe Braun,morning
14420,1535.85,5144.8500000000095,2024-07-03,pending,40,Joshua Rivera,evening
14421,848.9,6615.560000000009,2024-07-04,pending,40,Sarah Friedman,evening
14422,5112.24,7775.520000000009,2024-07-05,reconciled,40,Martin Mcknight,evening
14423,23.15,5242.570000000009,2024-07-06,reconciled,40,Anthony Brennan,evening
14424,8274.98,9043.63000000001,2024-07-07,reconciled,40,Alicia Wright,morning
14425,100.22,4115.180000000011,2024-07-08,pending,40,Amanda Combs,morning
14426,51.25,6713.410000000012,2024-07-09,reconciled,40,Jonathan Tran,evening
14427,1621.07,9299.040000000012,2024-07-10,reconciled,40,Mark Smith,evening
14428,217.48,11386.920000000011,2024-07-11,reconciled,40,Laura Jackson,evening
14429,13169.04,13776.66000000001,2024-07-12,pending,40,Nancy Serrano,morning
14430,963.0,2319.4100000000094,2024-07-13,reconciled,40,Brad Harris,evening
14431,3518.26,5166.970000000009,2024-07-14,reconciled,40,Lisa Sullivan,morning
14432,384.63,5009.67000000001,2024-07-15,pending,40,Robert Horn DDS,evening
14433,505.39,8342.48000000001,2024-07-16,reconciled,40,Paula Salas,morning
14434,3635.85,10066.21000000001,2024-07-17,pending,40,Timothy Bernard,evening
14435,8113.83,8577.270000000011,2024-07-18,reconciled,40,Dr. Sean Barnes PhD,morning
